,full_name,selling_price,year,km_driven,mileage,engine,max_power,seats,seller_type_Individual,seller_type_Trustmark Dealer,fuel_type_Diesel,fuel_type_Electric,fuel_type_LPG,fuel_type_Petrol,transmission_type_Manual,company
11981,Hyundai Grand i10 1.2 Kappa Sportz AT,575000,2018,26800,18.9,1197,81.86,5,1,0,0,0,0,1,0,Hyundai
11982,Maruti Swift VDI,500000,2014,50000,22.9,1248,74,5,0,0,1,0,0,0,1,Maruti
11983,Honda CR-V RVi AT,750000,2012,49049,13.1,2354,141.1,5,0,0,0,0,0,1,0,Honda
11984,Honda City i VTEC CVT SV,550000,2014,45045,18,1497,117.3,5,0,0,0,0,0,1,0,Honda
11985,Hyundai Santro Sportz AMT,545000,2019,25000,20.3,1086,68.07,5,0,0,0,0,0,1,0,Hyundai
11986,Hyundai i20 Magna,640000,2020,20000,20.35,1197,81.86,5,1,0,0,0,0,1,1,Hyundai
11987,Hyundai i20 1.2 Magna,390000,2014,48000,18.5,1197,80,5,0,0,0,0,0,1,1,Hyundai
11988,Tata Harrier XZ BSIV,1750000,2019,20000,17,1956,138.1,5,1,0,1,0,0,0,1,Tata
11989,Mercedes-Benz GLS 2016-2020 350d Grand Edition,7000000,2017,37000,11,2987,258,7,0,0,1,0,0,0,0,Mercedes-Benz
11990,Tata Tiago 1.2 Revotron XT,360000,2018,60000,23.84,1199,84,5,1,0,0,0,0,1,1,Tata
11991,Renault Duster 85PS Diesel RxL,550000,2015,120000,20.45,1461,83.8,5,1,0,1,0,0,0,1,Renault
11992,Hyundai i10 Sportz,180000,2010,100000,20.36,1197,78.9,5,1,0,0,0,0,1,1,Hyundai
11993,Hyundai EON 1.0 Kappa Magna Plus Optional,254999,2016,70000,20.3,998,68.05,5,1,0,0,0,0,1,1,Hyundai
11994,Honda Amaze E i-DTEC,409999,2017,100000,25.8,1498,98.6,5,1,0,1,0,0,0,1,Honda
11995,Ford Figo 1.5D Trend MT,500000,2015,76416,25.83,1498,99,5,0,0,1,0,0,0,1,Ford
11996,Ford Ecosport 1.5 DV5 MT Titanium,525000,2014,38125,22.7,1498,89.84,5,0,0,1,0,0,0,1,Ford
11997,Tata Indica DL BSIII,46288,2010,40000,17.88,1396,52.8,5,1,0,1,0,0,0,1,Tata
11998,Honda Civic 1.8 V AT Sunroof,600000,2012,80000,13.9,1799,130.3,5,1,0,0,0,0,1,0,Honda
11999,Maruti Ritz VDi,425000,2012,67213,23.2,1248,73.94,5,0,0,1,0,0,0,1,Maruti
12000,Maruti Alto LXi,90000,2007,120000,19.7,796,46.3,5,1,0,0,0,0,1,1,Maruti
12001,Maruti Swift VXI BSIV,640000,2020,10000,22,1197,81.8,5,0,0,0,0,0,1,1,Maruti
12002,Toyota Corolla Altis D-4D JS,750000,2014,27000,21.43,1364,87.2,5,0,0,1,0,0,0,1,Toyota
12003,Mahindra XUV500 W11 Option BSIV,1700000,2019,10000,15.1,2179,152.87,7,1,0,1,0,0,0,1,Mahindra
12004,Audi Q3 35 TDI Quattro Premium,1350000,2013,53000,15.73,1968,174.33,5,0,0,1,0,0,0,0,Audi
12005,Hyundai Verna VTVT 1.6 SX,925000,2018,21734,17,1591,121.3,5,0,1,0,0,0,1,1,Hyundai
12006,Hyundai i20 Sportz 1.2,530000,2016,35000,18.6,1197,81.83,5,0,0,0,0,0,1,1,Hyundai
12007,Ford Ecosport 2015-2021 1.5 Petrol Trend Plus AT BSIV,850000,2017,35000,14.8,1497,121.36,5,0,0,0,0,0,1,0,Ford
12008,Tata Harrier XZ Dark Edition BSIV,1650000,2019,17000,17,1956,138.1,5,0,0,1,0,0,0,1,Tata
12009,Maruti Wagon R LXI,295000,2014,40000,20.51,998,67.04,5,1,0,0,0,0,1,1,Maruti
12010,Maruti Ritz VDi,349000,2014,46000,23.2,1248,73.94,5,0,0,1,0,0,0,1,Maruti
12011,Mahindra Renault Logan 1.4 GLX Petrol,125000,2007,68000,15.7,1390,75,5,0,0,0,0,0,1,1,Mahindra
12012,Mahindra XUV500 W6 2WD,1075000,2017,34000,16,2179,140,7,0,0,1,0,0,0,1,Mahindra
12013,Ford Ecosport 1.5 DV5 MT Titanium,590000,2015,50000,22.7,1498,89.84,5,0,0,1,0,0,0,1,Ford
12014,Ford Ecosport 1.5 DV5 MT Ambiente,415000,2014,64000,22.7,1498,89.84,5,0,0,1,0,0,0,1,Ford
12015,Maruti Vitara Brezza VDi AMT,831000,2018,69000,24.3,1248,88.5,5,0,0,1,0,0,0,0,Maruti
12016,Hyundai Venue SX Opt Diesel BSIV,1099000,2019,12000,23.7,1396,88.7,5,0,0,1,0,0,0,1,Hyundai
12017,Maruti Swift Dzire VXi AT,395000,2012,66581,17.4,1197,85.8,5,0,0,0,0,0,1,0,Maruti
12018,Skoda Superb LK 2.0 TDI AT,480000,2011,65000,18.19,1968,174.5,5,0,0,1,0,0,0,0,Skoda
12019,Maruti Vitara Brezza VDi Option,620000,2016,65000,24.3,1248,88.5,5,0,0,1,0,0,0,1,Maruti
12020,Honda City 1.5 V AT,331000,2010,72000,16.8,1497,118,5,0,0,0,0,0,1,0,Honda
12021,Maruti Baleno Zeta Automatic,790000,2019,10000,21.4,1197,83.1,5,0,0,0,0,0,1,0,Maruti
12022,Mitsubishi Pajero Sport 4X4,844999,2012,98000,13.5,2477,175.56,7,0,0,1,0,0,0,1,Mitsubishi
12023,Maruti Swift Dzire Tour 2012-2018 LDI,370000,2014,64523,23.4,1248,74,5,0,0,1,0,0,0,1,Maruti
12024,Toyota Corolla Altis 1.8 VL CVT,1825000,2018,17000,14.28,1798,138.03,5,0,0,0,0,0,1,0,Toyota
12025,Honda WR-V i-VTEC VX,875000,2019,10000,17.5,1199,88.7,5,0,0,0,0,0,1,1,Honda
12026,Hyundai i20 1.2 Magna,290000,2012,60000,18.5,1197,80,5,0,0,0,0,0,1,1,Hyundai
12027,Honda Civic 1.8 V MT,260000,2008,73235,13.5,1799,130,5,0,0,0,0,0,1,1,Honda
12028,Maruti Wagon R Stingray LXI,220000,2013,120000,20.51,998,67.04,5,1,0,0,0,0,1,1,Maruti
12029,BMW 3 Series 320i,800000,2012,41500,12.05,1995,154,5,1,0,0,0,0,1,0,BMW
12030,Ford Fiesta 1.5 TDCi Trend,425000,2015,75000,25.01,1498,89.75,5,1,0,1,0,0,0,1,Ford
12031,Audi A3 35 TDI Premium Plus,2875000,2020,16000,20.38,1968,143,5,0,0,1,0,0,0,0,Audi
12032,Maruti Swift VXI,340000,2012,62000,18.6,1197,85.8,5,0,0,0,0,0,1,1,Maruti
12033,Audi Q5 2.0 TDI,1250000,2012,80000,12.8,1968,167.6,5,0,0,1,0,0,0,0,Audi
12034,Maruti Baleno Delta 1.2,570000,2017,44000,21.4,1197,83.1,5,1,0,0,0,0,1,1,Maruti
12035,Ford Ecosport 2015-2021 1.5 Diesel Titanium,560000,2014,46412,21.7,1498,98.96,5,0,0,1,0,0,0,1,Ford
12036,Tata Nexon 1.2 Revotron XZA Plus,850000,2019,15000,17,1198,108.5,5,1,0,0,0,0,1,0,Tata
12037,Toyota Innova 2.5 V Diesel 7-seater,685000,2013,95000,12.8,2494,102,7,0,0,1,0,0,0,1,Toyota
12038,Toyota Fortuner 4x4 AT,1249000,2013,82000,12.55,2982,168.5,7,0,0,1,0,0,0,0,Toyota
12039,Nissan Sunny XE,395000,2015,20000,16.95,1498,97.6,5,0,0,0,0,0,1,1,Nissan
12040,Maruti Swift Dzire VDI,490000,2015,75251,23.4,1248,74,5,0,0,1,0,0,0,1,Maruti
12041,Maruti Eeco CNG 5 Seater AC BSIV,380000,2018,35000,21.94,1196,61.7,5,1,0,0,0,0,0,1,Maruti
12042,Mahindra Thar 4X4,436000,2012,18053,16.55,2498,105,7,0,0,1,0,0,0,1,Mahindra
12043,Hyundai i20 Magna 1.4 CRDi,422000,2015,60000,22.54,1396,88.73,5,1,0,1,0,0,0,1,Hyundai
12044,Maruti Wagon R AMT VXI,484999,2018,3944,20.51,998,67,5,0,1,0,0,0,1,0,Maruti
12045,Ford Fiesta 1.4 Duratorq ZXI,270000,2013,25000,17.8,1399,68,5,0,0,1,0,0,0,1,Ford
12046,Mahindra XUV500 W10 AWD,950000,2015,68000,16,2179,140,7,0,0,1,0,0,0,1,Mahindra
12047,Mercedes-Benz C-Class C 200 Avantgarde Edition C,1250000,2013,29000,14.74,1991,181.03,5,0,0,0,0,0,1,0,Mercedes-Benz
12048,Honda City i DTec V,590000,2016,61225,26,1498,98.6,5,0,0,1,0,0,0,1,Honda
12049,Mercedes-Benz GLS 2016-2020 400 4MATIC,6950000,2018,28000,8.9,2996,333,7,0,0,0,0,0,1,0,Mercedes-Benz
12050,Hyundai Grand i10 1.2 CRDi Sportz,345000,2014,54000,24,1186,73.97,5,0,0,1,0,0,0,1,Hyundai
12051,BMW 3 Series 320d Prestige,1155000,2013,83000,18.88,1995,184,5,0,0,1,0,0,0,0,BMW
12052,Maruti Swift Dzire VXI,500000,2015,40000,20.85,1197,83.14,5,0,0,0,0,0,1,1,Maruti
12053,Maruti Wagon R VXI,310000,2014,42290,20.51,998,67.04,5,0,0,0,0,0,1,1,Maruti
12054,Honda Amaze S AT i-Vtech,525000,2017,45000,15.5,1198,86.7,5,0,0,0,0,0,1,0,Honda
12055,Maruti Swift ZXi BSIV,401000,2014,56000,16.1,1197,85,5,0,0,0,0,0,1,1,Maruti
12056,Honda City i DTec V,599000,2016,48000,26,1498,98.6,5,0,0,1,0,0,0,1,Honda
12057,Hyundai i20 Magna 1.2,480000,2015,42101,18.6,1197,81.83,5,0,1,0,0,0,1,1,Hyundai
12058,Skoda Rapid 1.5 TDI AT Elegance,675000,2016,675000,21.66,1498,103.52,5,0,0,1,0,0,0,0,Skoda
12059,Mercedes-Benz GLA Class 200 Sport,2935000,2019,16000,13.7,1991,183,5,0,0,0,0,0,1,0,Mercedes-Benz
12060,Toyota Innova Crysta 2016-2020 2.7 VX MT BSIV,1427000,2017,53400,11.25,2694,163.7,7,0,0,0,0,0,1,1,Toyota
12061,Hyundai Grand i10 1.2 CRDi Asta,375000,2014,55000,24,1186,73.97,5,0,0,1,0,0,0,1,Hyundai
12062,Hyundai Verna VTVT 1.6 AT SX Plus,1075000,2018,40000,17,1591,121.3,5,0,0,0,0,0,1,0,Hyundai
12063,Maruti A Star AT VXI,240000,2011,63000,16.98,998,66.1,5,0,0,0,0,0,1,0,Maruti
12064,Toyota Etios G,335000,2012,49000,16.78,1496,88.73,5,0,0,0,0,0,1,1,Toyota
12065,Toyota Glanza V,835000,2019,10000,21.01,1197,81.8,5,0,0,0,0,0,1,1,Toyota
12066,Honda City i VTEC VX Option,890000,2017,48000,17.8,1497,117.3,5,0,0,0,0,0,1,1,Honda
12067,Toyota Corolla Altis Diesel D4DJ,325000,2011,49000,21.43,1364,87.2,5,0,0,1,0,0,0,1,Toyota
12068,BMW X1 xDrive 20d xLine,2000000,2018,80000,20.68,1995,190,5,0,0,1,0,0,0,0,BMW
12069,Kia Carnival Prestige 9 STR,3000000,2020,3000,14.11,2199,197.2,9,0,0,1,0,0,0,0,Kia
12070,Hyundai i20 Sportz 1.2,490000,2015,68237,18.6,1197,81.83,5,0,0,0,0,0,1,1,Hyundai
12071,Maruti Alto K10 LXI,378000,2018,57199,23.95,998,67.05,5,0,0,0,0,0,1,1,Maruti
12072,Maruti Baleno Zeta CVT,690000,2017,33000,19.56,1197,81.8,5,0,0,0,0,0,1,0,Maruti
12073,Maruti Swift LXI,480000,2019,6500,21.21,1197,81.8,5,1,0,0,0,0,1,1,Maruti
12074,BMW 3 Series 320d Luxury Line,2500000,2017,26000,19.62,1995,187.74,5,0,0,1,0,0,0,0,BMW
12075,Hyundai i20 1.2 Asta,580000,2017,100000,18.6,1197,81.83,5,1,0,0,0,0,1,1,Hyundai
12076,Maruti Baleno Delta 1.3,550000,2016,58354,27.39,1248,74,5,0,0,1,0,0,0,1,Maruti
12077,Audi A4 2.0 TDI,1350000,2013,43000,16.55,1968,147.51,5,0,0,1,0,0,0,0,Audi
12078,Maruti Vitara Brezza ZDi Plus,750000,2017,68200,24.3,1248,88.5,5,0,0,1,0,0,0,1,Maruti
12079,Hyundai Santro Xing GL,96000,2007,105000,19.63826453,1086,62,5,0,0,0,0,0,1,1,Hyundai
12080,Hyundai Grand i10 CRDi Magna,325000,2014,56000,24,1120,70,5,0,0,1,0,0,0,1,Hyundai
12081,Honda Amaze S i-Vtech,395000,2015,36000,18,1198,86.7,5,0,0,0,0,0,1,1,Honda
12082,Toyota Fortuner 4x2 AT,1175000,2012,100000,12.55,2982,168.5,7,0,0,1,0,0,0,0,Toyota
12083,Porsche Cayenne Turbo,2000000,2009,126000,8.5,4806,500,5,1,0,0,0,0,1,0,Porsche
12084,BMW 3 Series GT Luxury Line,3600000,2018,28000,21.76,1995,188,5,0,0,1,0,0,0,0,BMW
12085,Toyota Innova 2.5 GX (Diesel) 7 Seater,925000,2014,52000,12.99,2494,100,7,0,0,1,0,0,0,1,Toyota
12086,Maruti Wagon R CNG LXI BSIV,470000,2019,19022,33.54,998,67.04,5,0,0,0,0,0,0,1,Maruti
12087,Maruti Wagon R LXI DUO BSIII,90000,2007,90000,17.3,1061,57.5,5,1,0,0,0,1,0,1,Maruti
12088,Maruti Wagon R VXI,150000,2009,60000,21.79,998,67.05,5,0,0,0,0,0,1,1,Maruti
12089,Honda Civic 1.8 V MT,235000,2009,62000,13.5,1799,130,5,0,0,0,0,0,1,1,Honda
12090,Maruti Eeco 5 STR With AC Plus HTR CNG,291000,2016,51000,15.1,1196,73,5,0,0,0,0,0,0,1,Maruti
12091,Maruti Wagon R AMT VXI,380000,2015,48000,20.51,998,67,5,0,0,0,0,0,1,0,Maruti
12092,Toyota Innova 2.5 GX (Diesel) 8 Seater,645000,2013,81000,12.99,2494,100.6,8,0,0,1,0,0,0,1,Toyota
12093,Mercedes-Benz C-Class Progressive C 220d,4000000,2020,10000,12.6,1950,194,5,0,0,1,0,0,0,0,Mercedes-Benz
12094,Renault Duster RXE 85PS BSIV,500000,2015,60000,19.87,1461,84,5,0,0,1,0,0,0,1,Renault
12095,Toyota Prius Z6,1250000,2012,80000,23.91,1798,97.8,5,0,0,0,0,0,1,0,Toyota
12096,Maruti Ciaz VDi Plus SHVS,537000,2015,62000,28.09,1248,88.5,5,0,0,1,0,0,0,1,Maruti
12097,Maruti SX4 S Cross DDiS 200 Delta,550000,2016,100000,23.65,1248,88.5,5,1,0,1,0,0,0,1,Maruti
12098,Ford Ecosport 1.5 DV5 MT Titanium Optional,438000,2014,104643,22.7,1498,89.84,5,0,0,1,0,0,0,1,Ford
12099,Tata Tigor 1.2 Revotron XT,495000,2018,30000,20.3,1199,84,5,1,0,0,0,0,1,1,Tata
12100,Maruti Wagon R ZXI AMT 1.2BSIV,540000,2019,8873,21.5,1197,81.8,5,0,1,0,0,0,1,0,Maruti
12101,Mahindra XUV500 AT W6 1.99 mHawk,1290000,2018,17000,16,1997,140,7,0,0,1,0,0,0,0,Mahindra
12102,Hyundai i20 Magna Optional 1.4 CRDi,349000,2013,48000,21.9,1396,88.8,5,0,0,1,0,0,0,1,Hyundai
12103,Mahindra Bolero 2011-2019 ZLX,685000,2017,32000,15.96,2523,62.1,7,0,0,1,0,0,0,1,Mahindra
12104,Skoda Superb Elegance 1.8 TSI AT,585000,2012,62000,13.7,1798,157.75,5,0,0,0,0,0,1,0,Skoda
12105,Renault Duster 110PS Diesel RxZ,390000,2013,65000,19.01,1461,108.45,5,0,0,1,0,0,0,1,Renault
12106,Maruti Ertiga VDI,449000,2013,57001,20.77,1248,88.76,7,0,0,1,0,0,0,1,Maruti
12107,Toyota Innova 2.5 EV (Diesel) PS 7 Seater BS IV,300000,2015,25000,12.99,2494,100.57,7,0,0,1,0,0,0,1,Toyota
12108,Honda City 1.5 S MT,650000,2015,41000,17,1497,118,5,0,0,0,0,0,1,1,Honda
12109,Volkswagen Polo 1.2 MPI Comfortline,400000,2014,28492,16.47,1198,74,5,0,0,0,0,0,1,1,Volkswagen
12110,Honda City i VTEC CVT VX,815000,2016,78000,18,1497,117.3,5,0,0,0,0,0,1,0,Honda
12111,Hyundai Creta 1.6 SX Automatic Diesel,1155000,2017,34500,17.6,1582,126.2,5,1,0,1,0,0,0,0,Hyundai
12112,Honda WR-V i-VTEC VX,750000,2017,34000,17.5,1199,88.7,5,0,0,0,0,0,1,1,Honda
12113,Hyundai i20 1.4 Asta Option,625000,2017,80000,22.54,1396,88.73,5,1,0,1,0,0,0,1,Hyundai
12114,Hyundai i10 Era,145000,2008,75000,19.81,1086,68.05,5,0,0,0,0,0,1,1,Hyundai
12115,Maruti Swift VDI BSIV,334000,2014,112795,25.2,1248,74,5,0,0,1,0,0,0,1,Maruti
12116,Fiat Avventura Urban Cross 1.3 Multijet Emotion,615000,2019,12002,20.5,1248,91.72,5,0,0,1,0,0,0,1,Fiat
12117,Maruti Swift LXI Option,440000,2016,47000,20.4,1197,81.8,5,0,0,0,0,0,1,1,Maruti
12118,BMW 3 Series 320d M Sport,1889999,2015,45000,22.69,1995,190,5,0,0,1,0,0,0,0,BMW
12119,Hyundai i20 1.4 CRDi Magna,295000,2013,58000,21.9,1396,90,5,0,0,1,0,0,0,1,Hyundai
12120,Maruti Wagon R VXI,320000,2013,58000,20.51,998,67.04,5,0,0,0,0,0,1,1,Maruti
12121,Skoda Octavia Elegance 1.8 TSI AT,780000,2013,76000,14.7,1798,177.5,5,0,0,0,0,0,1,0,Skoda
12122,Maruti Vitara Brezza ZDi,710000,2017,52000,24.3,1248,88.5,5,0,0,1,0,0,0,1,Maruti
12123,Hyundai Verna 1.6 SX,495000,2014,71000,22.32,1582,126.32,5,0,0,1,0,0,0,1,Hyundai
12124,Ford Ecosport 2015-2021 1.5 Petrol Titanium Plus,990000,2019,18000,15.9,1496,120.69,5,0,0,0,0,0,1,1,Ford
12125,Fiat Avventura MULTIJET Active,450000,2015,70000,20.5,1248,91.72,5,1,0,1,0,0,0,1,Fiat
12126,Hyundai Creta 1.6 VTVT SX Plus,890000,2016,36000,13,1591,121.3,5,0,0,0,0,0,1,1,Hyundai
12127,Maruti Ciaz ZDi SHVS,595000,2016,72000,28.09,1248,88.5,5,0,0,1,0,0,0,1,Maruti
12128,Honda Amaze S i-Dtech,388000,2015,66000,25.8,1498,98.6,5,0,0,1,0,0,0,1,Honda
12129,Hyundai i10 Magna,160000,2009,92000,20.36,1197,78.9,5,0,0,0,0,0,1,1,Hyundai
12130,Mahindra TUV 300 T8,650000,2016,46000,18.49,1493,100,7,0,0,1,0,0,0,1,Mahindra
12131,Tata Aria Pleasure 4x2,425000,2013,70000,15.05,2179,147.9,7,0,0,1,0,0,0,1,Tata
12132,BMW 3 Series 320d Prestige,1170000,2013,83000,18.88,1995,184,5,0,0,1,0,0,0,0,BMW
12133,Hyundai i20 1.2 Asta Option,650000,2017,28810,18.6,1197,81.83,5,0,1,0,0,0,1,1,Hyundai
12134,Hyundai Creta 1.6 SX Option,900000,2016,33000,15.8,1591,121.3,5,0,0,0,0,0,1,1,Hyundai
12135,Hyundai Grand i10 1.2 Kappa Sportz AT,495000,2017,42000,18.9,1197,81.86,5,0,0,0,0,0,1,0,Hyundai
12136,Honda City 1.5 S MT,280000,2010,80000,17,1497,118,5,1,0,0,0,0,1,1,Honda
12137,Maruti Swift Dzire VDi,300000,2012,80000,19.3,1248,73.9,5,1,0,1,0,0,0,1,Maruti
12138,Maruti Swift Dzire VXi,220000,2009,58000,17.5,1298,85.8,5,0,0,0,0,0,1,1,Maruti
12139,Audi Q7 2006-2020 45 TDI Quattro Premium Plus,6800000,2020,4000,14.75,2967,245,7,0,0,1,0,0,0,0,Audi
12140,Maruti Swift VVT VXI,385000,2014,29052,22,1197,81.8,5,0,0,0,0,0,1,1,Maruti
12141,Maruti Baleno Zeta 1.2,615000,2017,38000,21.4,1197,83.1,5,0,0,0,0,0,1,1,Maruti
12142,Volkswagen Polo 1.5 TDI Comfortline,390000,2016,62000,20.14,1498,88,5,0,0,1,0,0,0,1,Volkswagen
12143,Hyundai Grand i10 1.2 Kappa Asta,495000,2017,25000,18.9,1197,81.86,5,0,0,0,0,0,1,1,Hyundai
12144,Maruti Ciaz Zeta 1.5,925000,2019,9000,26.32,1498,93.87,5,0,0,1,0,0,0,1,Maruti
12145,Hyundai Verna 1.6 CRDi AT SX,650000,2015,80000,19.08,1582,126.2,5,1,0,1,0,0,0,0,Hyundai
12146,Ford Ecosport 1.5 DV5 MT Trend,525000,2015,58000,22.7,1498,89.84,5,0,0,1,0,0,0,1,Ford
12147,Honda Jazz 1.2 VX i VTEC,500000,2016,26000,18.7,1199,88.7,5,1,0,0,0,0,1,1,Honda
12148,Honda City 1.5 S MT,420000,2012,47000,17,1497,118,5,0,0,0,0,0,1,1,Honda
12149,Maruti Wagon R VXI,210000,2011,41000,20.51,998,67.04,5,0,0,0,0,0,1,1,Maruti
12150,Toyota Corolla Altis 1.8 VL AT,1250000,2016,71000,14.53,1794,138.1,5,0,0,0,0,0,1,0,Toyota
12151,Maruti Wagon R LXI Optional,300000,2014,58000,20.51,998,67.04,5,0,0,0,0,0,1,1,Maruti
12152,Maruti Swift VXi BSIV,409999,2011,30000,16.1,1197,85,5,1,0,0,0,0,1,1,Maruti
12153,Maruti Swift Dzire LDi,290000,2012,87800,19.3,1248,73.9,5,1,0,1,0,0,0,1,Maruti
12154,Mahindra Scorpio S5 BSIV,1175000,2019,41000,16.36,2179,120,7,0,0,1,0,0,0,1,Mahindra
12155,Honda City i VTEC SV,625000,2014,53000,17.8,1497,117.3,5,0,0,0,0,0,1,1,Honda
12156,Mahindra Scorpio LX,500000,2013,66000,12.05,2179,120,9,0,0,1,0,0,0,1,Mahindra
12157,Ford Ecosport 2015-2021 S Diesel BSIV,1100000,2019,40000,23,1498,98.96,5,1,0,1,0,0,0,1,Ford
12158,Toyota Corolla Altis G MT,500000,2013,75000,14.28,1798,138.03,5,0,0,0,0,0,1,1,Toyota
12159,Ford Aspire 1.5 TDCi Titanium,490000,2015,41000,25.83,1498,99,5,0,0,1,0,0,0,1,Ford
12160,Mahindra XUV500 AT W6 1.99 mHawk,1175000,2017,18000,16,1997,140,7,0,0,1,0,0,0,0,Mahindra
12161,Maruti Swift AMT VXI,635000,2019,7200,21.21,1197,81.8,5,1,0,0,0,0,1,0,Maruti
12162,Hyundai i20 1.2 Magna,225000,2010,57000,18.5,1197,80,5,0,0,0,0,0,1,1,Hyundai
12163,Toyota Etios Liva VX,450000,2015,33000,18.3,1197,78.9,5,0,0,0,0,0,1,1,Toyota
12164,Mahindra XUV500 W8 2WD,810000,2015,63000,15.1,2179,140,7,0,0,1,0,0,0,1,Mahindra
12165,Hyundai Grand i10 Sportz,365000,2014,28000,18.9,1197,82,5,0,0,0,0,0,1,1,Hyundai
12166,Maruti Baleno Zeta 1.2,532000,2016,31600,21.4,1197,83.1,5,0,0,0,0,0,1,1,Maruti
12167,Tata Nexon 1.5 Revotorq XZ Plus,650000,2017,90000,21.5,1497,108.5,5,1,0,1,0,0,0,1,Tata
12168,Mercedes-Benz B Class B180 CDI,1325000,2014,38500,14.8,2143,120.7,5,0,0,1,0,0,0,0,Mercedes-Benz
12169,Maruti Vitara Brezza ZDi Plus Dual Tone,835000,2017,45000,24.3,1248,88.5,5,0,0,1,0,0,0,1,Maruti
12170,Ford Endeavour 2.2 Trend MT 4X2,2089999,2016,64000,13.5,2198,157.7,7,0,0,1,0,0,0,1,Ford
12171,Porsche Boxster S,8100000,2019,5000,14.08,3436,315,2,0,0,0,0,0,1,1,Porsche
12172,Renault KWID RXL,265000,2017,30254,25.17,799,53.3,5,0,1,0,0,0,1,1,Renault
12173,Mercedes-Benz GL-Class 300 4MATIC,4800000,2019,4000,11.5,1991,245,5,0,0,0,0,0,1,0,Mercedes-Benz
12174,Mitsubishi Pajero Sport 4X4,800000,2012,85000,13.5,2477,175.56,7,0,0,1,0,0,0,1,Mitsubishi
12175,Maruti Ertiga SHVS VDI,710000,2017,50000,24.52,1248,88.5,7,0,0,1,0,0,0,1,Maruti
12176,Toyota Camry Hybrid,1995000,2016,86000,19.16,2494,158.2,5,0,0,0,0,0,1,0,Toyota
12177,Toyota Fortuner 4x2 4 Speed AT,1475000,2014,80002,11.5,2982,169,7,0,0,1,0,0,0,0,Toyota
12178,Hyundai Verna SX Opt AT Diesel,445000,2013,52000,21.3,1493,113.42,5,0,0,1,0,0,0,0,Hyundai
12179,Honda City i VTEC SV,610000,2015,54000,17.8,1497,117.3,5,0,0,0,0,0,1,1,Honda
12180,Maruti Ciaz VDi,599000,2016,43000,26.21,1248,88.5,5,0,0,1,0,0,0,1,Maruti
12181,Mercedes-Benz E-Class E350 CDI Avantgarde,1275000,2012,55000,11.5,2987,210,5,0,0,1,0,0,0,0,Mercedes-Benz
12182,Honda City i-VTEC CVT ZX,1207000,2019,25000,18,1497,117.6,5,1,0,0,0,0,1,0,Honda
12183,Honda City i VTEC CVT VX,835000,2016,26000,18,1497,117.3,5,0,0,0,0,0,1,0,Honda
12184,Mahindra Ssangyong Rexton RX5,675000,2014,67000,12.83,2696,162,7,0,0,1,0,0,0,1,Mahindra
12185,Maruti Wagon R LX DUO BSIII,80000,2007,90000,17.3,1061,57.5,5,1,0,0,0,1,0,1,Maruti
12186,Jaguar XJ 3.0L Portfolio,5000000,2016,33000,10.5,2993,271.23,4,0,0,1,0,0,0,0,Jaguar
12187,Hyundai i20 Magna 1.2,400000,2014,110000,18.6,1197,81.83,5,1,0,0,0,0,1,1,Hyundai
12188,Honda City S,301000,2011,65962,16.8,1497,116.4,5,0,0,0,0,0,1,1,Honda
12189,Honda City i VTEC V,680000,2016,88000,17.4,1497,117.3,5,0,0,0,0,0,1,1,Honda
12190,Hyundai Verna 1.6 CRDI,350000,2012,64100,22.32,1582,126.3,5,0,0,1,0,0,0,1,Hyundai
12191,Maruti Swift DDiS ZDI,425000,2014,80000,28.4,1248,74,5,0,0,1,0,0,0,1,Maruti
12192,Renault Duster 85PS Diesel RxL,420000,2013,70000,20.45,1461,83.8,5,0,0,1,0,0,0,1,Renault
12193,Maruti Ciaz ZDi Plus SHVS,549000,2015,49000,28.09,1248,88.5,5,0,0,1,0,0,0,1,Maruti
12194,Maruti Swift Dzire VXI,335000,2012,65000,19.1,1197,85.8,5,0,0,0,0,0,1,1,Maruti
12195,Hyundai i20 1.4 CRDi Sportz,300000,2012,100000,23,1396,90,5,1,0,1,0,0,0,1,Hyundai
12196,Hyundai Creta 1.4 E Plus,1050000,2018,10000,22.1,1396,88.7,5,0,0,1,0,0,0,1,Hyundai
12197,Maruti Swift VDI,675000,2019,20000,28.4,1248,74,5,0,0,1,0,0,0,1,Maruti
12198,Mercedes-Benz C-Class C 220 CDI Sport Edition,1490000,2014,6800,14.84,2143,167.62,5,0,0,1,0,0,0,0,Mercedes-Benz
12199,Hyundai i20 Asta,265000,2011,60000,17,1197,80,5,0,0,0,0,0,1,1,Hyundai
12200,Honda Civic 1.8 S AT,150000,2006,120000,12.9,1799,130,5,1,0,0,0,0,1,0,Honda
12201,Toyota Corolla Altis VL AT,1199000,2016,34000,14.28,1798,138.03,5,0,0,0,0,0,1,0,Toyota
12202,Mitsubishi Pajero Sport 4X2 AT,1450000,2015,100000,13.5,2477,175.56,7,0,0,1,0,0,0,0,Mitsubishi
12203,Toyota Innova 2.5 GX (Diesel) 7 Seater BS IV,750000,2014,98000,12.8,2494,102,7,0,0,1,0,0,0,1,Toyota
12204,BMW 5 Series 520d Sedan,1500000,2013,60000,18.48,1142.655492,74.34109969,5,0,0,1,0,0,0,0,BMW
12205,Nissan Micra XL,210000,2012,90000,18.06,1198,75,5,0,0,0,0,0,1,1,Nissan
